ticker,gsector,mktcap,composite,s_asset_growth,s_rev_growth,s_fcfp,s_sp,s_bp,s_ep,s_ebitda_ev,s_gross_margin,s_roe,s_roa,s_fcf_growth,s_current_ratio,s_cash_ratio,s_int_coverage,s_accruals
BDC,45,4937.248799999999,0.6962798445308163,0.5833788955713505,0.7625979843225084,0.5604816639299398,0.6037117903930131,0.436442989634479,0.6943231441048034,0.5958378970427163,0.4882943143812709,0.7542419266557198,0.7461706783369803,0.5679012345679012,0.35163398692810455,0.3359477124183007,0.7391012743125419,0.3304157549234136
DECK,25,29770.636639220003,0.42032204330927264,0.12575177692728268,0.2637178051511758,0.47126436781609193,0.189410480349345,0.15766503000545554,0.45251091703056767,0.28203723986856516,0.6716833890746934,0.9025725232621784,0.9901531728665208,0.8402777777777778,0.19084967320261437,0.16797385620915029,0.9865861837692823,0.8008752735229759
IT,45,39950.01184866,0.5374791782343142,0.36796063422635317,0.46976483762597987,0.421455938697318,0.19213973799126638,0.07801418439716312,0.4115720524017467,0.2672508214676889,0.798216276477146,0.9835796387520526,0.861597374179431,0.5015432098765432,0.8647058823529412,0.6111111111111112,0.6921529175050302,0.42888402625820565
QCRH,40,1553.80359,0.7767906718489728,0.3663203936577365,0.07110862262038076,0.9775588396278051,0.4585152838427948,0.7424986361156574,0.8367903930131004,0.6538882803943045,0.7357859531772575,0.6081007115489874,0.37089715536105033,0.9390432098765432,NA,NA,NA,0.3971553610503282
AUB,40,3809.23811,0.36757357023875625,0.5369054127938764,0.13101903695408734,0.7411056376573618,0.3509825327510917,0.8117839607201309,0.7221615720524017,0.58105147864184,0.7513935340022296,0.4181718664477285,0.32330415754923414,0.24228395061728394,NA,NA,NA,0.16301969365426694
BYD,25,6527.527649999999,0.9300388672959466,0.732640787315473,0.5403135498320268,0.8040503557744937,0.6473799126637555,0.5150027277686852,0.915938864628821,0.8357064622124863,0.5735785953177257,0.8943623426382047,0.8222100656455142,0.30246913580246915,0.8738562091503268,0.5006535947712418,0.5640509725016767,0.5235229759299781
NVR,25,28297.817365119998,0.6568573014991671,0.1755057408419901,0.8393057110862262,0.6403940886699507,0.449235807860262,0.3098745226404801,0.7450873362445415,0.5815991237677984,0.2842809364548495,0.9053092501368364,0.986870897155361,0.31712962962962965,NA,NA,0.959758551307847,0.08260393873085337
FFIN,40,5917.518,0.35036091060521934,0.6571897211591033,0.3516237402015677,0.6009852216748769,0.14246724890829696,0.44844517184942717,0.5453056768558951,0.4452354874041621,0.8835005574136009,0.6245210727969349,0.3834792122538293,0.3595679012345679,NA,NA,NA,0.2018599562363238
ITRI,45,5344.5177,0.31371460299833426,0.30289775833788957,0.21892497200447925,0.35084838533114393,0.5185589519650655,0.4348063284233497,0.36844978165938863,0.32256297918948523,0.39520624303233,0.40339354132457583,0.5492341356673961,0.9938271604938271,0.4300653594771242,0.4764705882352941,0.8625083836351441,0.23741794310722097
FWRD,20,1062.32226,0.6507495835646863,0.010934937124111532,0.9652855543113101,0.9501915708812261,0.855349344978166,0.8587015821058375,0.6135371179039302,0.5580503833515882,0.2391304347826087,0.35358511220580185,0.4223194748358862,0.3055555555555556,0.6,0.42679738562091507,0.5023474178403756,0.7117067833698031
PTEN,10,3275.6304,0.9122709605774569,0.012575177692728312,0.04759238521836506,0.9036672140120416,0.8498908296943232,0.9830878341516639,0.8498908296943232,0.9786418400876232,0.36231884057971014,0.3968253968253968,0.5962800875273523,0.908179012345679,0.6202614379084967,0.7686274509803921,0.6673373574782026,0.9102844638949672
FLG,40,4968.92655,0.19156024430871738,0.09950792782941498,0.009518477043673035,0.5506294471811713,0.8449781659388647,0.9809056192034915,0.18449781659388648,0.7031763417305587,0.5635451505016722,0.24247400109469075,0.2461706783369803,0.0941358024691358,NA,NA,NA,0.16630196936542674
ROCK,20,2197.90204,0.9228206551915602,0.5243302351011482,0.7049272116461367,0.8368910782703887,0.6713973799126638,0.6410256410256411,0.7052401746724891,0.6840087623220154,0.3166109253065775,0.5801860974274767,0.7893873085339168,0.8688271604938271,0.4045751633986928,0.5457516339869282,0.9496981891348089,0.7696936542669585
VSEC,20,2393.51112,0.18267629094947252,0.06943685073810824,0.8488241881298992,0.17898193760262726,0.4672489082969432,0.45717403164211673,0.3673580786026201,0.3132530120481928,0.09866220735785954,0.41379310344827586,0.5350109409190372,NA,0.27254901960784317,0.9588235294117647,0.38967136150234744,0.03446389496717728
UFPI,20,8252.52689275,0.861188228761799,0.30453799890650624,0.9535274356103024,0.8396278051450465,0.7658296943231441,0.5733769776322968,0.7756550218340611,0.7530120481927711,0.18227424749163879,0.7115489874110563,0.8927789934354485,0.5817901234567902,0.12483660130718954,0.1705882352941176,0.9443326626425218,0.8555798687089715
VIAV,45,2204.82122,0.36424208772903943,0.88627665390924,0.851063829787234,0.5905856595511768,0.5649563318777293,0.5210038188761593,0.19596069868995633,0.3422782037239869,0.7474916387959866,0.21784345922276957,0.20678336980306344,0.7253086419753086,0.17581699346405233,0.17189542483660136,0.24748490945674045,0.7417943107221007
URBN,25,4496.609479999999,0.8850638534147696,0.25041006014215417,0.4798432250839866,0.7487684729064039,0.8324235807860262,0.6693944353518821,0.7822052401746725,0.6905805038335159,0.4136008918617614,0.6316365626710454,0.736870897155361,NA,0.6758169934640523,0.5248366013071896,0.9409792085848424,0.6022975929978118
INCY,35,14369.7635,0.35424764019988897,0.1837069436850738,0.4423292273236282,0.47783251231527096,0.33897379912663755,0.5662847790507365,0.625,0.5334063526834611,0.9955406911928651,0.571975916803503,0.8085339168490153,0.1875,0.16274509803921566,0.12549019607843137,0.9825620389000671,0.08041575492341357
MHO,25,4489.64115,0.9805663520266519,0.33734281027884094,0.7402015677491601,0.9080459770114943,0.7712882096069869,0.7370430987452264,0.9323144104803494,0.8384446878422782,0.25585284280936454,0.7411056376573618,0.8687089715536105,0.9158950617283951,NA,NA,0.9275653923541247,0.3172866520787746
SHOO,25,3290.46578,0.7395891171571349,0.37725533078184803,0.8118701007838746,0.7131910235358512,0.6604803493449781,0.45062738679759956,0.7156113537117904,0.5854326396495071,0.5089186176142698,0.7482211275314724,0.8900437636761488,0.33641975308641975,0.3601307189542484,0.4666666666666667,NA,0.5038293216630196
UFPT,35,2478.08815674,0.35091615769017215,0.3870967741935484,0.3437849944008958,0.30377668308702793,0.2101528384279476,0.23731587561374795,0.36790393013100436,0.2508214676889376,0.32608695652173914,0.6841817186644773,0.8572210065645515,0.9737654320987654,0.30718954248366015,0.8725490196078431,0.8397048960429242,0.0940919037199125
ARWR,35,3237.5072800000003,0.029428095502498614,0.2733734281027884,0.7082866741321389,0.05363984674329502,0.09770742358078603,0.1783960720130933,0.09716157205240175,0.05859802847754655,0.022296544035674472,0.05582922824302135,0.05689277899343545,NA,0.14509803921568631,0.08954248366013073,0.07109322602280349,0.6870897155361051
VLY,40,5419.675520000001,0.46640755136035533,0.4188080918534719,0.05151175811870101,0.6639299397920088,0.6670305676855895,0.9601745771958538,0.9077510917030568,0.8822562979189486,0.6616499442586399,0.4050355774493706,0.3063457330415755,0.09799382716049383,NA,NA,NA,0.11487964989059085
EMN,15,12138.40936,0.9078289838978345,0.7200656096227447,0.8885778275475924,0.5949644225506294,0.7287117903930131,0.6928532460447354,0.8422489082969432,0.6998904709748083,0.28762541806020064,0.675424192665572,0.6766958424507659,0.7283950617283951,0.6470588235294117,0.734640522875817,0.49966465459423204,0.40426695842450766
VMI,20,6969.37489965,0.5341476957245974,0.7851284855112083,0.7687569988801792,0.4575807334428024,0.6599344978165939,0.37370430987452263,0.39737991266375544,0.54216867469879515,0.35841694537346713,0.4838533114395183,0.561816192560175,0.38117283950617287,0.30980392156862746,0.6686274509803922,0.664654594232059,0.5191466083150984
AGM,40,1997.01185,0.4153248195446974,0.34937124111536355,0.02519596864501683,0.9677066228790366,0.7117903930131004,0.3993453355155483,0.9268558951965066,0.42606790799561883,0.9905239687848384,0.7881773399014779,0.28938730853391686,0.16126543209876543,NA,NA,0.2266934942991281,0.19748358862144422
ALB,15,12659.058,0.29594669627984455,0.15965008201202846,0.13829787234042556,0.07772304324028462,0.7298034934497817,0.8723404255319149,0.9519650655021834,0.42168674698795183,0.13099219620958752,0.7049808429118773,0.8025164113785558,0.02546296296296296,0.59934640522875815,0.6973856209150326,0.3199195171026157,0.08479212253829327
BZH,25,1085.1975,0.926152137701277,0.38162930563149267,0.7821948488241881,0.9370552818828681,0.9284934497816594,0.9378068739770867,0.9694323144104804,0.7820372398685652,0.17001114827201783,0.6475095785440613,0.7138949671772429,0.8626543209876543,NA,NA,0.34473507712944335,0.21663019693654262
MLM,15,36670.8,0.3753470294280955,0.6632039365773648,0.41097424412094063,0.40339354132457583,0.24344978165938866,0.430987452264048,0.5382096069868996,0.41018619934282585,0.44258639910813824,0.6513409961685823,0.7549234135667396,0.7847222222222222,0.19673202614379082,0.29803921568627456,0.7122736418511066,0.31236323851203496
TSCO,25,30307.02019839,0.6463076068850638,0.338436303991252,0.6175811870100785,0.35686918445539134,0.5851528384279476,0.16312056737588654,0.5753275109170306,0.42004381161007665,0.42251950947603123,0.9408866995073891,0.8791028446389497,0.44753086419753085,0.5856209150326797,0.7692810457516339,0.9161636485580148,0.3451859956236324
BCRX,35,1553.3925,0.14769572459744587,0.8840896664844177,0.20044792833146696,0.08264915161466886,0.2843886462882096,0.008183306055646482,0.03766375545851528,0.06955093099671412,0.9988851727982163,0.9496442255062945,0.02461706783369803,NA,0.2013071895424836,0.14183006535947718,0.14218645204560698,0.975382932166302
CPRT,20,61078.03992,0.1526929483620211,0.10880262438490984,0.42833146696528557,0.3322386425834702,0.0906113537117904,0.25368248772504093,0.41320960698689957,0.25848849945235486,0.5997770345596433,0.7389162561576355,0.9513129102844639,0.5493827160493827,0.05882352941176472,0.056862745098039236,NA,0.2554704595185996
SCSC,45,1200.66538,0.9750138811771238,0.9529797703663204,0.8964165733482643,0.9885057471264368,0.9536026200873362,0.8663393344244408,0.7849344978165939,0.7623220153340635,0.08639910813823858,0.4329501915708812,0.5563457330415755,NA,0.39346405228758174,0.6660130718954249,0.6452045606975184,0.9234135667396062
EXP,15,10362.10389543,0.6451971127151582,0.42208857299070535,0.5397536394176932,0.5774493705528189,0.2914847161572052,0.3016912165848336,0.6708515283842795,0.5262869660460022,0.43645484949832775,0.9003831417624522,0.936542669584245,0.47608024691358025,0.28104575163398693,0.807843137254902,0.8115358819584172,0.38074398249452956
AEO,25,3695.3113599999997,0.9594669627984453,0.515582285401859,0.5319148936170213,0.8812260536398467,0.8799126637554585,0.6699399890889253,0.6697598253275109,0.8723986856516976,0.46098104793756967,0.49589490968801314,0.6072210065645515,0.8958333333333334,0.542483660130719,0.503921568627451,0.9845741113346748,0.8610503282275711
ABCB,40,4854.02876,0.5674625208217657,0.6752323674138874,0.14837625979843228,0.8921729611384783,0.4104803493449782,0.8314238952536824,0.7407205240174672,0.8417305585980285,0.7313266443701226,0.41488779419813904,0.33424507658643327,0.19135802469135801,NA,NA,NA,0.24015317286652083
PENN,25,3285.1344,0.3709050527484731,0.9097867687260799,0.6954087346024636,0.45046524356869183,0.9213973799126638,0.9367157665030006,0.034388646288209604,0.45618838992332966,0.43868450390189523,0.1620142309797482,0.18216630196936542,0.08796296296296297,0.7660130718954248,0.40588235294117647,0.18779342723004694,0.5962800875273523
SSD,20,7943.69717836,0.5308162132148806,0.34882449425915796,0.555431131019037,0.5752599890530925,0.36844978165938863,0.41080196399345337,0.6528384279475983,0.5339539978094195,0.6031215161649944,0.7805145046524357,0.8982494529540481,0.4529320987654321,0.16732026143790846,0.2751633986928105,0.93158953722334,0.36487964989059085
GBX,20,2132.412,0.7656857301499167,0.3843630399125205,0.8583426651735722,0.13574165298303228,0.9028384279475983,0.8319694489907256,0.8487991266375546,0.8077765607886089,0.15663322185061315,0.5626710454296662,0.5486870897155361,NA,NA,NA,NA,0.4699124726477024
MATW,25,922.95632,0.6135480288728484,0.6916347731000547,0.49832026875699886,0.46798029556650245,0.9290393013100436,0.7921440261865794,0.63264192139738,0.8138006571741512,0.3907469342251951,0.4017515051997811,0.4261487964989059,0.1558641975308642,0.5248366013071896,0.8614379084967321,0.35144198524480214,0.31017505470459517
AMED,35,2994.0431399999998,0.5746807329261522,0.5008201202843083,0.6735722284434491,0.5900383141762452,0.7254366812227074,0.575013638843426,0.23580786026200873,0.5279299014238773,0.5434782608695652,0.24466338259441708,0.22538293216630198,0.48302469135802467,0.7973856209150327,0.6562091503267974,0.6177062374245473,0.7035010940919038
RS,15,17385.5082588,0.7956690727373681,0.6353198469108803,0.8896976483762598,0.7493158182813355,0.7603711790393013,0.6721222040370977,0.8586244541484717,0.7842278203723987,0.34002229654403565,0.7033388067870826,0.8851203501094091,0.2623456790123457,0.08104575163398697,0.2549019607843137,0.7853789403085177,0.39989059080962797
SIRI,50,9141.4939,0.8983897834536368,0.5341716785128485,0.6937290033594625,0.9206349206349206,0.7974890829694323,0.014184397163120567,0.962882096069869,0.8795180722891566,0.6426978818283167,0.08866995073891626,0.87527352297593,0.30787037037037035,0.9888888888888889,0.9098039215686274,0.5043594902749833,0.6126914660831511
DAR,30,6446.215440000001,0.7029428095502499,0.1437944231820667,0.5772676371780515,0.6502463054187192,0.8144104803493449,0.8739770867430442,0.9279475982532751,0.7349397590361446,0.2329988851727982,0.6442255062944718,0.6980306345733042,0.3248456790123457,0.45228758169934635,0.8333333333333334,0.32193158953722334,0.33807439824945296
COF,40,73253.7312849,0.6546363131593559,0.4592673592126846,0.15117581187010076,0.9846743295019157,0.6965065502183406,0.8003273322422259,0.8013100436681223,0.8576122672508215,0.18561872909698995,0.48056923918992883,0.3320568927789934,0.7229938271604939,NA,NA,0.38832997987927564,0.4102844638949672
MCK,35,79781.79,0.36646307606885065,0.3389830508474576,0.3729003359462486,0.6201423097974822,0.9748908296943232,0.054009819967266774,0.5835152838427947,0.4370208105147864,0.042363433667781496,0.025177887246852763,0.5940919037199125,0.29012345679012347,0.8620915032679739,0.8777777777777778,0.8370221327967807,0.2937636761487965
UHAL,20,1385.6973600000001,0.8234314269850084,0.455986878075451,0.7721164613661814,0.0016420361247947454,0.9776200873362445,0.9989088925259137,0.9972707423580786,0.9824753559693319,0.3177257525083612,0.4630541871921182,0.5114879649890591,NA,NA,NA,0.40040241448692154,0.5049234135667395
NWBI,40,1870.232,0.5302609661299278,0.5997813012575177,0.16909294512877937,0.5998905309250137,0.486353711790393,0.8903436988543372,0.8307860262008734,0.8220153340635268,0.8756967670011149,0.4521072796934866,0.3200218818380744,0.1736111111111111,NA,NA,NA,0.11159737417943105
VECO,45,1582.4028600000001,0.20210993892282064,0.3198469108802624,0.6024636058230683,0.37766830870279144,0.5354803493449781,0.6328423349699945,0.1730349344978166,0.47426067907995617,0.5507246376811594,0.2112753147235906,0.1898249452954048,0.14351851851851852,0.20718954248366017,0.23464052287581705,0.5928906773977196,0.7303063457330417
NSIT,45,4969.1649,0.9372570794003331,0.12356478950246041,0.8818589025755879,0.896551724137931,0.915938864628821,0.5591925804691762,0.7472707423580786,0.6418400876232202,0.15384615384615385,0.6732348111658456,0.6083150984682714,0.9945987654320988,0.677124183006536,0.8901960784313725,0.7531857813547954,0.6198030634573304
UPBD,25,1881.133,0.7634647418101055,0.7583378895571351,0.7973124300111982,0.7881773399014779,0.9344978165938864,0.536279323513366,0.2390829694323144,0.9961664841182913,0.935340022296544,0.24302134646962234,0.24070021881838075,0.13348765432098766,NA,NA,0.3675385647216633,0.7138949671772429
AZTA,35,2106.3904300000004,0.14658523042754026,0.9808638600328048,0.24300111982082861,0.19430760810071154,0.412117903930131,0.967266775777414,0.21888646288209607,0.1801752464403067,0.6020066889632107,0.2534209085933224,0.23030634573304157,NA,0.06143790849673203,0.06993464052287579,NA,0.2210065645514223
SNEX,40,3313.0568000000003,0.4614103275957801,0.27884089666484413,0.8297872340425532,0.16748768472906403,0.9983624454148472,0.6273867975995635,0.8296943231441049,0.9561883899233297,0.037346711259754736,0.7296113847837986,0.34299781181619254,NA,NA,NA,0.23943661971830985,0.08698030634573306
ACIW,45,5959.79298,0.3870072182121044,0.36960087479496995,0.6270996640537514,0.42528735632183906,0.32751091703056767,0.41680305510092747,0.3941048034934498,0.42552026286966044,0.6153846153846154,0.4789272030651341,0.5322757111597374,0.6057098765432098,0.6437908496732025,0.7973856209150327,0.4084507042253521,0.2532822757111597
WDFC,30,3755.67786,0.42254303164908386,0.5811919081465282,0.41377379619260923,0.39846743295019155,0.20305676855895197,0.14402618657937807,0.375,0.2447973713033954,0.653288740245262,0.8631636562671046,0.9223194748358862,0.42746913580246915,0.3111111111111111,0.5359477124183006,0.8779342723004695,0.5514223194748359
DLTR,30,15325.330639999998,0.7928928373126041,0.8529250956806999,0.4658454647256439,0.535303776683087,0.9263100436681223,0.7152209492635024,0.09497816593886463,0.7552026286966046,0.379041248606466,0.16967706622879036,0.16356673960612692,0.7492283950617284,0.6673202614379086,0.8091503267973856,0.8316566063044937,0.936542669584245
STGW,50,876.77514,0.6724042198778456,0.8780754510661564,0.7978723404255319,0.7777777777777778,0.959061135371179,0.651936715766503,0.24781659388646288,0.7935377875136911,0.42028985507246375,0.25779967159277506,0.24726477024070023,0.09645061728395062,0.918954248366013,0.8784313725490196,0.22736418511066397,0.3025164113785558
COR,35,48619.584,0.7595780122154359,0.2744669218151996,0.41545352743561026,0.7586206896551724,0.9868995633187773,0.11511183851609383,0.5649563318777293,0.5257393209200438,0.039576365663322184,0.9972632731253421,0.4803063457330416,0.7361111111111112,0.8758169934640523,0.9248366013071896,0.7069081153588196,0.4305251641137856
WAFD,40,2975.89274,0.6202109938922821,0.11044286495352651,0.14165733482642773,0.9315818281335523,0.5873362445414847,0.8810692853246045,0.8045851528384279,0.7667031763417306,0.6003344481605352,0.4258347016967707,0.30087527352297594,0.8425925925925926,NA,NA,NA,0.2221006564551422
CBZ,20,4144.52504,0.40921710161021657,0.32476763258611263,0.3505039193729004,0.46852764094143406,0.4950873362445415,0.37424986361156576,0.49672489082969434,0.34775465498357067,0.12486064659977704,0.6579091406677614,0.6827133479212254,0.5300925925925926,0.7209150326797386,0.8967320261437909,0.6800804828973843,0.2658643326039387
COOP,40,6313.301280000001,0.526929483620211,0.2618917441224713,0.9563269876819709,0.9310344827586207,0.37609170305676853,0.8128750681942172,0.8700873362445415,0.3849945235487404,0.4537346711259755,0.5571975916803503,0.5382932166301969,0.10339506172839506,NA,NA,0.22334004024144868,0.3741794310722101
HLIT,45,1493.88896,0.6124375347029428,0.34226353198469106,0.748040313549832,0.22495894909688013,0.5201965065502183,0.49372613202400434,0.7445414847161572,0.23603504928806135,0.649386845039019,0.765736179529283,0.8544857768052516,NA,0.7143790849673203,0.6379084967320261,0.7491616364855801,0.01641137855579866
DRI,25,20711.725,0.781787895613548,0.2755604155276107,0.44904815229563266,0.6217843459222769,0.634825327510917,0.24277141298417895,0.7003275109170306,0.5180722891566265,0.18394648829431437,0.922824302134647,0.812910284463895,0.4791666666666667,0.9928104575163399,0.8640522875816994,0.7062374245472837,0.5782275711159737
GIC,20,1080.02575,0.9172681843420322,0.23127392017495896,0.4322508398656215,0.856048166392994,0.837882096069869,0.4228041462084015,0.7953056768558951,0.6861993428258488,0.3896321070234114,0.8527640941434045,0.9097374179431073,0.8719135802469136,0.44248366013071894,0.7529411764705882,NA,0.762582056892779
WAB,20,34484.571800000005,0.39755691282620764,0.5806451612903225,0.29955207166853304,0.4521072796934866,0.37172489082969434,0.5182760501909438,0.4279475982532751,0.38608981380065716,0.3729096989966555,0.4072249589490969,0.5771334792122538,0.5570987654320988,0.7202614379084967,0.803921568627451,0.5895372233400402,0.29759299781181614
LECO,20,12327.952479999998,0.6596335369239311,0.4127938764352105,0.3812989921612542,0.6097427476737821,0.44377729257641924,0.2182214948172395,0.6490174672489083,0.47371303395399783,0.4414715719063545,0.9239189928845101,0.9359956236323851,0.8101851851851852,0.3647058823529412,0.49869281045751634,0.8061703554661301,0.43654266958424504
RMD,35,36555.13992,0.676846196557468,0.6205576817933297,0.3913773796192609,0.5106732348111659,0.16703056768558952,0.2744135297326787,0.4808951965065502,0.3307776560788609,0.7123745819397993,0.7766830870279147,0.9168490153172867,0.8572530864197531,0.2875816993464052,0.6751633986928105,0.880617035546613,0.5902625820568927
FCX,15,63512.2176,0.4292059966685175,0.5702569710224166,0.6718924972004479,0.2681992337164751,0.4683406113537118,0.5395526459356247,0.4950873362445415,0.8406352683461117,0.48773690078037907,0.5391351943076081,0.5257111597374179,0.11188271604938271,0.322875816993464,0.31699346405228757,0.6941649899396378,0.6695842450765864
WABC,40,1527.23978,0.9117157134925041,0.91470749043193,0.19540873460246355,0.8642583470169677,0.2865720524017467,0.6999454446262957,0.9355895196506551,0.9359255202628697,0.9994425863991081,0.7920087575259989,0.44912472647702406,0.6813271604938271,NA,NA,NA,0.12746170678336977
IART,35,1896.69112,0.5541365907828983,0.7987971569163477,0.6808510638297872,0.541871921182266,0.7521834061135371,0.900709219858156,0.5627729257641921,0.8088718510405257,0.810479375696767,0.31417624521072796,0.4026258205689278,0.12191358024691358,0.1843137254901961,0.32091503267973853,0.5204560697518444,0.2828227571115973
KFRC,20,1144.6091999999999,0.9777901166018879,0.9190814652815746,0.8628219484882419,0.7690202517788725,0.8646288209606987,0.28205128205128205,0.7270742358078602,0.6297918948521358,0.2959866220735786,0.8877941981390257,0.9321663019693655,0.4583333333333333,0.3339869281045752,0.9967320261437909,0.9631120053655265,0.74945295404814
MD,35,1284.7648000000002,0.5985563575791227,0.8753417167851285,0.6349384098544233,0.7969348659003831,0.892467248908297,0.8199672667757774,0.11790393013100436,0.7568455640744798,0.18171683389074694,0.19759168035030103,0.18654266958424506,0.2986111111111111,0.6993464052287581,0.5320261437908497,0.4493628437290409,0.7647702407002188
THG,40,5945.80496967,0.1665741254858412,0.49316566429743025,0.4249720044792833,0.6874657909140668,0.8067685589519651,0.6224768139661757,0.27347161572052403,0.19058050383351588,0.03567447045707915,0.2731253420908593,0.25820568927789933,0.17669753086419754,NA,NA,0.3085177733065057,0.32002188183807445
DVA,35,13625.939999999999,0.9194891726818434,0.7173318753417168,0.5587905935050392,0.879584017515052,0.769650655021834,0.2629569012547736,0.7079694323144105,0.7201533406352684,0.35228539576365664,0.963327859879584,0.562363238512035,0.7330246913580247,0.7287581699346406,0.773202614379085,0.4647887323943662,0.7483588621444202
ERIE,40,20349.02584,0.21154913936701833,0.2821213778020777,0.3113101903695409,0.31800766283524906,0.20851528384279475,0.1756683033278778,0.4093886462882096,0.2475355969331873,0.13823857302118173,0.8379857690202518,0.9600656455142232,0.42901234567901236,0.6640522875816993,0.6320261437908496,NA,0.05689277899343548
MYGN,35,1481.13945,0.18212104386451972,0.8540185893931109,0.3891377379619261,0.043787629994526546,0.6026200873362445,0.7146753955264593,0.026746724890829694,0.08105147864184009,0.8366778149386845,0.1056376573617953,0.06783369803063458,NA,0.41437908496732023,0.34509803921568627,0.034875922199865864,0.888402625820569
POOL,25,14350.53704,0.8972792892837312,0.8365226899945325,0.8622620380739081,0.6792556102900931,0.49836244541484714,0.20021822149481724,0.5731441048034934,0.39868565169769987,0.3394648829431438,0.9074986316365626,0.9163019693654267,0.8155864197530864,0.338562091503268,0.8810457516339869,NA,0.8282275711159738
AEIS,45,4333.90192,0.3187118267629095,0.0918534718425369,0.8611422172452408,0.4969896004378763,0.4923580786026201,0.46699399890889254,0.5092794759825328,0.3910186199342826,0.45429208472686733,0.5528188286808976,0.6542669584245077,0.5825617283950617,0.09738562091503267,0.11764705882352944,0.6995305164319249,0.4179431072210066
BANR,40,2570.2968100000003,0.7740144364242088,0.7446692181519956,0.2844344904815229,0.8390804597701149,0.3837336244541485,0.7894162575013639,0.8275109170305677,0.7508214676889375,0.9347826086956522,0.5517241379310345,0.34573304157549234,0.5138888888888888,NA,NA,NA,0.18326039387308535
HSIC,35,9606.671049999999,0.5880066629650195,0.12465828321487149,0.7418812989921613,0.5216201423097975,0.8548034934497817,0.5957446808510638,0.6413755458515283,0.6056955093099672,0.3517279821627648,0.5473453749315819,0.5754923413566739,0.26774691358024694,0.5130718954248366,0.9130718954248366,0.6827632461435278,0.21881838074398252
NTAP,45,24933.44784,0.9006107717934481,0.6708583925642427,0.7161254199328108,0.7027914614121511,0.3346069868995633,0.11838516093835243,0.6048034934497817,0.4846659364731654,0.8684503901895206,0.9666119321291735,0.8260393873085339,0.7924382716049383,0.7248366013071895,0.3856209150326797,0.8584842387659289,0.6909190371991247
SAM,30,2978.0319858299995,0.8589672404219878,0.6714051394204483,0.7676371780515118,0.7367268746579091,0.6954148471615721,0.602291325695581,0.45360262008733626,0.6035049288061336,0.5730211817168339,0.3787629994526546,0.6329321663019694,0.8055555555555556,0.3620915032679739,0.2431372549019608,0.993963782696177,0.8949671772428884
EL,30,16835.40432,0.9039422543031649,0.9026790595954073,0.734602463605823,0.8144499178981938,0.7816593886462883,0.5515548281505729,0.42139737991266374,0.7458926615553122,0.8935340022296544,0.3825944170771757,0.3977024070021882,0.8271604938271605,0.6326797385620915,0.4607843137254902,0.4788732394366197,0.7685995623632385
WAT,35,22843.134720000002,0.3348139922265408,0.055221432476763255,0.6920492721164614,0.3585112205801861,0.16866812227074235,0.12274959083469722,0.4847161572052402,0.32694414019715223,0.7664437012263099,0.9627805145046524,0.9310722100656456,0.46064814814814814,0.36797385620915035,0.5104575163398692,0.7002012072434608,0.0908096280087527
CLB,10,955.4325000000001,0.3759022765130483,0.6396938217605248,0.5711086226203808,0.32457580733442803,0.6184497816593887,0.4402618657937807,0.5944323144104804,0.45728368017524645,0.18896321070234115,0.6984126984126984,0.6909190371991247,0.42824074074074076,0.29607843137254897,0.7823529411764706,0.4574111334674715,0.06783369803063455
TGTX,35,5417.142,0.0555247084952804,0.028977583378895555,5.599104143336753e-4,0.20634920634920634,0.05895196506550218,0.088379705400982,0.259825327510917,0.16100766703176342,0.9916387959866221,0.5440613026819924,0.6066739606126915,NA,0.07516339869281041,0.08300653594771246,0.2622401073105298,0.007658643326039383
EME,20,23466.54024,0.5763464741810106,0.14762165117550574,0.33314669652855544,0.50519978106185,0.6217248908296943,0.2198581560283688,0.4737991266375546,0.34008762322015335,0.1399108138238573,0.836343732895457,0.8326039387308534,0.8047839506172839,0.6882352941176471,0.7215686274509804,0.9450033534540577,0.5
AMRX,35,2562.4098799999997,0.5946696279844531,0.9168944778567523,0.4613661814109743,0.8998357963875205,0.7849344978165939,0.06710310965630115,0.13973799126637554,0.6681270536692223,0.540133779264214,0.07006020799124248,0.1936542669584245,0.9915123456790124,0.5352941176470588,0.8457516339869281,0.21260898725687458,0.863238512035011
HIG,40,35746.45921,0.7373681288173237,0.4565336249316566,0.37737961926091823,0.8888888888888888,0.7014192139737991,0.6170212765957447,0.8236899563318777,0.7316538882803943,0.10479375696767002,0.6956759715380405,0.5076586433260394,0.48996913580246915,NA,NA,0.8262910798122066,0.3194748358862144
MSM,20,4801.035519999999,0.9283731260410882,0.8124658283214872,0.7816349384098544,0.7203065134099617,0.7396288209606987,0.4899072558647027,0.7314410480349345,0.6801752464403067,0.5267558528428093,0.7022441160372195,0.8304157549234136,0.18441358024691357,0.4281045751633987,0.9339869281045752,0.8283031522468142,0.6329321663019694
NVAX,35,1396.49056,0.17601332593003888,0.9743028977583379,0.9832026875699889,0.0071154898741105635,0.7112445414847162,0.005455537370430988,0.008187772925764192,0.0038335158817086527,0.024526198439241916,0.9649698960043788,0.060175054704595186,NA,0.9287581699346406,0.607843137254902,0.03621730382293763,0.021881838074398252
